date_time,   Speed,  Direc ,   Temp , Humidty,   Rad. 
2012-10-01 00:00:00,0,115,10,24,0
2012-10-01 01:00:00,0,79,12.78,20,0
2012-10-01 02:00:00,0,85,10,25,0
2012-10-01 03:00:00,0,62,10.56,24,0
2012-10-01 04:00:00,0,88,8.889,23,0
2012-10-01 05:00:00,0,70,10,23,0
2012-10-01 06:00:00,0,76,8.333,22,0
2012-10-01 07:00:00,0,59,9.444,23,0
2012-10-01 08:00:00,0,53,10,23,10
2012-10-01 09:00:00,0,35,15,15,26
2012-10-01 10:00:00,0,329,20.56,11,384
2012-10-01 11:00:00,0.8941,294,23.33,12,716
2012-10-01 12:00:00,0.8941,107,25,11,856
2012-10-01 13:00:00,0.8941,75,23.33,11,916
2012-10-01 14:00:00,1.341,243,25,11,903
2012-10-01 15:00:00,0.447,127,24.44,11,818
2012-10-01 16:00:00,0.447,116,22.22,12,236
2012-10-01 17:00:00,0.447,236,21.67,14,361
2012-10-01 18:00:00,0,211,18.89,17,51
2012-10-01 19:00:00,0,175,16.67,21,11
2012-10-01 20:00:00,0,124,13.33,25,0
2012-10-01 21:00:00,0,78,12.22,28,0
2012-10-01 22:00:00,0,85,10.56,28,0
2012-10-01 23:00:00,0,84,10.56,28,0
2012-10-02 00:00:00,0,78,9.444,29,0
2012-10-02 01:00:00,0,69,10,31,0
2012-10-02 02:00:00,0,72,8.889,30,0
2012-10-02 03:00:00,0,53,8.889,29,0
2012-10-02 04:00:00,0,59,9.444,27,0
2012-10-02 05:00:00,0,69,10,28,0
2012-10-02 06:00:00,0,73,8.889,27,0
2012-10-02 07:00:00,0,63,9.444,29,0
2012-10-02 08:00:00,0,66,10,29,10
2012-10-02 09:00:00,0,177,15.56,20,28
2012-10-02 10:00:00,0,248,21.67,15,352
2012-10-02 11:00:00,0.447,241,23.33,13,723
2012-10-02 12:00:00,0.8941,305,23.89,13,850
2012-10-02 13:00:00,0.8941,263,25,13,910
2012-10-02 14:00:00,1.341,348,25,13,896
2012-10-02 15:00:00,1.341,237,24.44,13,806
2012-10-02 16:00:00,0.447,266,22.22,16,240
2012-10-02 17:00:00,0.8941,284,20.56,19,357
2012-10-02 18:00:00,0,224,18.89,21,61
2012-10-02 19:00:00,0,172,15.56,25,12
2012-10-02 20:00:00,0,96,12.78,32,0
2012-10-02 21:00:00,0,59,11.11,35,0
2012-10-02 22:00:00,0,77,10,36,0
2012-10-02 23:00:00,0,59,8.889,37,0
2012-10-03 00:00:00,0,58,9.444,37,0
2012-10-03 01:00:00,0,73,8.333,38,0
2012-10-03 02:00:00,0,73,8.889,41,0
2012-10-03 03:00:00,0,53,7.222,45,0
2012-10-03 04:00:00,0,68,7.222,46,0
2012-10-03 05:00:00,0,65,7.778,45,0
2012-10-03 06:00:00,0,68,6.667,41,0
2012-10-03 07:00:00,0,66,6.667,41,0
2012-10-03 08:00:00,0,55,8.333,34,9
2012-10-03 09:00:00,0,135,12.78,19,26
2012-10-03 10:00:00,0,5,18.89,14,331
2012-10-03 11:00:00,0.447,126,21.11,11,740
2012-10-03 12:00:00,0,98,22.22,10,851
2012-10-03 13:00:00,0.447,99,23.33,10,923
2012-10-03 14:00:00,0.447,321,24.44,10,906
2012-10-03 15:00:00,0.8941,313,22.78,13,789
2012-10-03 16:00:00,0.8941,209,21.11,17,246
2012-10-03 17:00:00,0.447,12,20,21,351
2012-10-03 18:00:00,0,21,16.67,26,55
2012-10-03 19:00:00,0,174,13.33,34,11
2012-10-03 20:00:00,0,152,11.67,41,0
2012-10-03 21:00:00,0,94,10,42,0
2012-10-03 22:00:00,0,81,9.444,44,0
2012-10-03 23:00:00,0,80,8.889,42,0
2012-10-04 00:00:00,0,75,7.778,43,0
2012-10-04 01:00:00,0,71,7.778,44,0
2012-10-04 02:00:00,0,67,6.667,47,0
2012-10-04 03:00:00,0,79,6.667,45,0
2012-10-04 04:00:00,0,82,7.222,42,0
2012-10-04 05:00:00,0,75,7.222,42,0
2012-10-04 06:00:00,0,86,6.667,41,0
2012-10-04 07:00:00,0,92,7.222,37,0
2012-10-04 08:00:00,0,94,8.333,35,12
2012-10-04 09:00:00,0,220,11.11,29,31
2012-10-04 10:00:00,0,359,16.67,23,322
2012-10-04 11:00:00,0.447,299,17.78,21,692
2012-10-04 12:00:00,0.8941,244,18.89,23,787
2012-10-04 13:00:00,0.8941,59,18.89,23,889
2012-10-04 14:00:00,0.8941,327,20.56,22,854
2012-10-04 15:00:00,1.341,242,18.89,25,771
2012-10-04 16:00:00,0.447,276,17.22,31,252
2012-10-04 17:00:00,0.447,184,15.56,31,344
2012-10-04 18:00:00,0,267,13.33,33,49
2012-10-04 19:00:00,0,166,10,41,9
2012-10-04 20:00:00,0,69,7.778,46,0
2012-10-04 21:00:00,0,62,7.222,51,0
2012-10-04 22:00:00,0,84,5.556,53,0
2012-10-04 23:00:00,0,68,5,59,0
2012-10-05 00:00:00,0,67,5.556,53,0
2012-10-05 01:00:00,0,75,5,50,0
2012-10-05 02:00:00,0,62,5,53,0
2012-10-05 03:00:00,0,79,5,53,0
2012-10-05 04:00:00,0,76,5,48,0
2012-10-05 05:00:00,0,65,5,50,0
2012-10-05 06:00:00,0,61,3.889,56,0
2012-10-05 07:00:00,0,64,3.333,57,0
2012-10-05 08:00:00,0,82,4.444,55,22
2012-10-05 09:00:00,0,216,9.444,41,71
2012-10-05 10:00:00,0,226,13.89,31,299
2012-10-05 11:00:00,0.447,242,14.44,32,420
2012-10-05 12:00:00,0.8941,224,16.67,27,513
2012-10-05 13:00:00,1.341,224,17.22,27,878
2012-10-05 14:00:00,1.341,235,15.56,31,762
2012-10-05 15:00:00,0.8941,219,16.67,29,736
2012-10-05 16:00:00,0.8941,221,13.89,28,232
2012-10-05 17:00:00,0,236,12.22,37,163
2012-10-05 18:00:00,0,314,10,52,56
2012-10-05 19:00:00,0,108,8.333,59,6
2012-10-05 20:00:00,0,48,7.222,57,0
2012-10-05 21:00:00,0,110,6.667,56,0
2012-10-05 22:00:00,0,85,6.111,55,0
2012-10-05 23:00:00,0,53,5,61,0
2012-10-06 00:00:00,0,1,5,63,0
2012-10-06 01:00:00,0,61,3.889,64,0
2012-10-06 02:00:00,0,70,3.889,68,0
2012-10-06 03:00:00,0,78,3.889,62,0
2012-10-06 04:00:00,0,60,1.111,63,0
2012-10-06 05:00:00,0,64,2.222,54,0
2012-10-06 06:00:00,0,67,0.5556,47,0
2012-10-06 07:00:00,0,70,1.111,37,0
2012-10-06 08:00:00,0,61,2.778,34,7
2012-10-06 09:00:00,0,213,6.111,16,23
2012-10-06 10:00:00,0,223,13.33,7,320
2012-10-06 11:00:00,0,260,14.44,9,731
2012-10-06 12:00:00,0.8941,280,15.56,18,789
2012-10-06 13:00:00,0.447,7,17.22,19,897
2012-10-06 14:00:00,0.8941,348,17.78,26,885
2012-10-06 15:00:00,0.8941,109,15.56,31,776
2012-10-06 16:00:00,0.447,27,14.44,40,215
2012-10-06 17:00:00,0.447,241,13.89,43,369
2012-10-06 18:00:00,0,228,10,55,70
2012-10-06 19:00:00,0,217,7.222,64,13
2012-10-06 20:00:00,0,79,6.667,67,0
2012-10-06 21:00:00,0,102,5.556,72,0
2012-10-06 22:00:00,0,94,4.444,72,0
2012-10-06 23:00:00,0,56,3.333,73,0
2012-10-07 00:00:00,0,86,2.778,82,0
2012-10-07 01:00:00,0,66,3.333,79,0
2012-10-07 02:00:00,0,84,2.778,83,0
2012-10-07 03:00:00,0,58,2.778,80,0
2012-10-07 04:00:00,0,70,2.222,86,0
2012-10-07 05:00:00,0,69,0.5556,86,0
2012-10-07 06:00:00,0,59,0.5556,86,0
2012-10-07 07:00:00,0,109,2.222,85,0
2012-10-07 08:00:00,0,72,2.222,82,8
2012-10-07 09:00:00,0,207,6.111,52,24
2012-10-07 10:00:00,0,235,13.33,36,312
2012-10-07 11:00:00,0,272,15,38,714
2012-10-07 12:00:00,0.8941,4,14.44,36,744
2012-10-07 13:00:00,0.8941,253,17.78,30,885
2012-10-07 14:00:00,1.341,228,17.22,32,876
2012-10-07 15:00:00,1.341,229,16.11,32,770
2012-10-07 16:00:00,0.8941,9,13.89,41,220
2012-10-07 17:00:00,0,229,11.67,50,289
2012-10-07 18:00:00,0,246,10,57,70
2012-10-07 19:00:00,0,97,7.222,68,7
2012-10-07 20:00:00,0,76,6.667,69,0
2012-10-07 21:00:00,0,86,6.667,70,0
2012-10-07 22:00:00,0,94,6.111,72,0
2012-10-07 23:00:00,0,121,5,63,0
2012-10-08 00:00:00,0,56,3.333,68,0
2012-10-08 01:00:00,0,58,1.667,67,0
2012-10-08 02:00:00,0,58,0.5556,70,0
2012-10-08 03:00:00,0,58,1.111,70,0
2012-10-08 04:00:00,0,70,0,69,0
2012-10-08 05:00:00,0,49,1.667,66,0
2012-10-08 06:00:00,0,59,0.5556,68,0
2012-10-08 07:00:00,0,60,-0.5555,68,0
