date_time,   Speed,  Direc ,   Temp , Humidty,   Rad. 
2004-10-01 00:00:00,0.0,34,1.111,71,0
2004-10-01 01:00:00,0.0,37,1.6669999999999998,66,0
2004-10-01 02:00:00,0.0,67,2.778,64,0
2004-10-01 03:00:00,0.0,61,3.333,61,0
2004-10-01 04:00:00,0.0,74,3.333,62,0
2004-10-01 05:00:00,0.0,70,2.778,58,0
2004-10-01 06:00:00,0.0,44,2.222,61,6
2004-10-01 07:00:00,0.0,52,3.889,60,22
2004-10-01 08:00:00,0.0,145,9.443999999999999,39,167
2004-10-01 09:00:00,0.447,196,15.0,26,776
2004-10-01 10:00:00,0.447,208,16.67,28,1081
2004-10-01 11:00:00,0.0,208,11.67,40,237
2004-10-01 12:00:00,0.0,222,12.22,40,216
2004-10-01 13:00:00,0.0,249,13.89,42,227
2004-10-01 14:00:00,0.0,207,14.44,40,197
2004-10-01 15:00:00,0.0,209,11.11,51,64
2004-10-01 16:00:00,0.0,208,10.0,57,76
2004-10-01 17:00:00,0.0,200,10.56,53,46
2004-10-01 18:00:00,0.0,97,8.333,61,0
2004-10-01 19:00:00,0.0,80,6.111000000000001,89,0
2004-10-01 20:00:00,0.0,40,3.889,96,0
2004-10-01 21:00:00,0.0,52,3.333,96,0
2004-10-01 22:00:00,0.0,43,2.778,94,0
2004-10-01 23:00:00,0.0,44,3.333,89,0
2004-10-02 00:00:00,0.0,51,2.778,91,0
2004-10-02 01:00:00,0.0,56,2.778,87,0
2004-10-02 02:00:00,0.0,55,3.333,85,0
2004-10-02 03:00:00,0.0,63,3.889,82,0
2004-10-02 04:00:00,0.0,52,5.0,83,0
2004-10-02 05:00:00,0.0,56,5.0,77,0
2004-10-02 06:00:00,0.0,33,4.444,78,6
2004-10-02 07:00:00,0.0,33,4.444,79,63
2004-10-02 08:00:00,0.447,166,8.889,52,140
2004-10-02 09:00:00,0.0,207,13.89,36,773
2004-10-02 10:00:00,0.0,225,16.11,33,271
2004-10-02 11:00:00,0.0,354,11.11,42,61
2004-10-02 12:00:00,0.0,216,10.0,52,152
2004-10-02 13:00:00,0.0,285,11.11,45,223
2004-10-02 14:00:00,0.0,235,11.67,45,151
2004-10-02 15:00:00,0.447,352,11.11,52,131
2004-10-02 16:00:00,0.0,296,8.889,64,18
2004-10-02 17:00:00,0.0,162,6.667000000000001,65,8
2004-10-02 18:00:00,0.0,87,5.0,70,0
2004-10-02 19:00:00,0.0,37,4.444,76,0
2004-10-02 20:00:00,0.0,37,3.889,77,0
2004-10-02 21:00:00,0.0,62,3.889,78,0
2004-10-02 22:00:00,0.0,61,3.889,76,0
2004-10-02 23:00:00,0.0,37,3.333,73,0
2004-10-03 00:00:00,0.0,41,2.778,68,0
