date_time,   Speed,  Direc ,   Temp , Humidty,   Rad. 
2007-10-01 00:00:00,1.341,103.0,16.67,25,0
2007-10-01 01:00:00,1.788,94.0,16.67,28,0
2007-10-01 02:00:00,1.341,95.0,16.11,28,0
2007-10-01 03:00:00,1.341,104.0,15.56,27,0
2007-10-01 04:00:00,0.447,153.0,15.56,27,0
2007-10-01 05:00:00,0.8941,105.0,15.56,29,0
2007-10-01 06:00:00,0.8941,119.0,14.44,30,1
2007-10-01 07:00:00,0.0,253.0,14.44,32,19
2007-10-01 08:00:00,0.447,142.0,17.22,34,140
2007-10-01 09:00:00,1.788,227.0,18.33,29,382
2007-10-01 10:00:00,1.788,228.0,19.44,29,574
2007-10-01 11:00:00,2.235,234.0,21.11,28,694
2007-10-01 12:00:00,2.682,238.0,21.67,28,757
2007-10-01 13:00:00,2.235,223.0,23.33,27,751
2007-10-01 14:00:00,1.788,265.0,23.89,26,688
2007-10-01 15:00:00,2.235,244.0,23.89,27,508
2007-10-01 16:00:00,1.788,240.0,22.78,31,398
2007-10-01 17:00:00,1.341,289.0,20.0,41,171
2007-10-01 18:00:00,1.788,314.0,16.11,56,16
2007-10-01 19:00:00,0.8941,304.0,15.0,61,0
2007-10-01 20:00:00,0.8941,122.0,13.89,65,0
2007-10-01 21:00:00,1.341,107.0,14.44,62,0
2007-10-01 22:00:00,2.235,93.0,15.0,58,0
2007-10-01 23:00:00,2.682,94.0,14.44,63,0
2007-10-02 00:00:00,2.235,92.0,13.89,65,0
2007-10-02 01:00:00,0.8941,112.0,14.44,55,0
2007-10-02 02:00:00,2.235,96.0,12.78,59,0
2007-10-02 03:00:00,1.341,88.0,13.89,58,0
2007-10-02 04:00:00,1.788,97.0,12.22,62,0
2007-10-02 05:00:00,2.682,101.0,12.78,61,0
2007-10-02 06:00:00,1.341,96.0,12.78,62,1
2007-10-02 07:00:00,1.341,102.0,15.0,54,29
2007-10-02 08:00:00,0.8941,238.0,17.22,44,258
2007-10-02 09:00:00,1.341,262.0,18.89,42,441
2007-10-02 10:00:00,1.341,243.0,20.56,38,604
2007-10-02 11:00:00,1.788,228.0,22.22,37,713
2007-10-02 12:00:00,1.788,233.0,23.33,34,766
2007-10-02 13:00:00,2.682,233.0,25.0,31,758
2007-10-02 14:00:00,2.235,256.0,26.11,30,690
2007-10-02 15:00:00,1.788,266.0,26.11,29,506
2007-10-02 16:00:00,1.788,253.0,25.56,31,396
