date_time,   Speed,  Direc ,   Temp , Humidty,   Rad. 
2011-10-01 00:00:00,1.341,181.0,20.0,42,0
2011-10-01 01:00:00,0.447,145.0,19.44,40,0
2011-10-01 02:00:00,1.788,92.0,17.78,54,0
2011-10-01 03:00:00,2.235,91.0,17.22,57,0
2011-10-01 04:00:00,2.682,94.0,16.11,61,0
2011-10-01 05:00:00,2.682,87.0,18.33,47,0
2011-10-01 06:00:00,2.682,90.0,18.33,46,1
2011-10-01 07:00:00,1.341,93.0,18.33,51,27
2011-10-01 08:00:00,1.788,93.0,21.67,42,255
2011-10-01 09:00:00,1.788,103.0,23.89,36,450
2011-10-01 10:00:00,3.1289999999999996,228.0,22.22,40,617
2011-10-01 11:00:00,3.576,210.0,24.44,39,738
2011-10-01 12:00:00,2.682,229.0,26.67,32,797
2011-10-01 13:00:00,3.1289999999999996,224.0,26.11,33,784
2011-10-01 14:00:00,2.682,216.0,26.11,33,709
2011-10-01 15:00:00,2.682,222.0,26.67,31,631
2011-10-01 16:00:00,2.235,247.0,26.11,32,455
2011-10-01 17:00:00,1.341,217.0,22.78,37,108
2011-10-01 18:00:00,1.341,201.0,20.56,40,14
2011-10-01 19:00:00,0.447,98.0,20.0,44,0
2011-10-01 20:00:00,0.8941,121.0,18.89,47,0
2011-10-01 21:00:00,0.447,313.0,18.33,47,0
2011-10-01 22:00:00,0.8941,308.0,17.78,50,0
2011-10-01 23:00:00,1.341,86.0,18.33,49,0
2011-10-02 00:00:00,1.788,89.0,17.78,50,0
2011-10-02 01:00:00,0.447,119.0,18.33,49,0
2011-10-02 02:00:00,0.447,102.0,18.33,48,0
2011-10-02 03:00:00,1.788,91.0,16.67,55,0
2011-10-02 04:00:00,0.8941,106.0,17.78,52,0
2011-10-02 05:00:00,1.341,95.0,17.78,50,0
2011-10-02 06:00:00,2.235,89.0,16.11,57,1
2011-10-02 07:00:00,1.788,89.0,17.22,55,20
2011-10-02 08:00:00,0.8941,118.0,20.56,56,199
2011-10-02 09:00:00,1.341,140.0,21.11,51,429
2011-10-02 10:00:00,1.788,213.0,21.11,49,588
2011-10-02 11:00:00,2.235,234.0,23.33,46,707
2011-10-02 12:00:00,2.682,218.0,23.89,44,767
2011-10-02 13:00:00,2.235,229.0,25.0,42,752
2011-10-02 14:00:00,2.235,232.0,25.56,41,681
2011-10-02 15:00:00,1.788,270.0,25.56,40,499
2011-10-02 16:00:00,2.235,242.0,25.0,41,373
2011-10-02 17:00:00,1.788,254.0,22.22,46,144
2011-10-02 18:00:00,2.235,202.0,19.44,52,13
2011-10-02 19:00:00,0.8941,173.0,18.33,56,0
2011-10-02 20:00:00,0.8941,92.0,17.78,58,0
2011-10-02 21:00:00,2.682,90.0,17.22,59,0
2011-10-02 22:00:00,1.788,91.0,18.33,60,0
2011-10-02 23:00:00,1.341,85.0,16.67,64,0
2011-10-03 00:00:00,0.8941,112.0,16.67,66,0
2011-10-03 01:00:00,0.447,144.0,16.67,66,0
2011-10-03 02:00:00,1.341,89.0,16.67,68,0
2011-10-03 03:00:00,0.8941,97.0,16.11,69,0
2011-10-03 04:00:00,0.8941,108.0,16.11,71,0
2011-10-03 05:00:00,0.8941,84.0,15.56,70,0
2011-10-03 06:00:00,1.341,93.0,15.56,73,1
2011-10-03 07:00:00,1.341,86.0,16.67,71,29
2011-10-03 08:00:00,1.341,118.0,18.89,65,238
2011-10-03 09:00:00,1.341,132.0,21.67,59,430
2011-10-03 10:00:00,3.1289999999999996,207.0,19.44,64,586
2011-10-03 11:00:00,2.682,218.0,21.11,57,695
2011-10-03 12:00:00,2.682,200.0,22.78,52,759
2011-10-03 13:00:00,2.235,192.0,22.22,50,490
2011-10-03 14:00:00,2.682,216.0,21.67,46,500
2011-10-03 15:00:00,2.682,210.0,19.44,49,275
2011-10-03 16:00:00,1.341,244.0,17.78,53,166
2011-10-03 17:00:00,1.341,266.0,16.11,57,79
2011-10-03 18:00:00,0.8941,299.0,13.89,62,16
2011-10-03 19:00:00,1.788,54.0,13.89,65,0
2011-10-03 20:00:00,0.8941,96.0,13.89,64,0
2011-10-03 21:00:00,1.341,109.0,13.89,61,0
2011-10-03 22:00:00,0.8941,328.0,12.78,67,0
2011-10-03 23:00:00,1.341,349.0,13.89,60,0
2011-10-04 00:00:00,1.788,353.0,13.89,48,0
2011-10-04 01:00:00,0.447,320.0,13.33,50,0
2011-10-04 02:00:00,1.341,88.0,12.22,60,0
2011-10-04 03:00:00,0.8941,197.0,11.67,64,0
2011-10-04 04:00:00,0.8941,134.0,11.11,66,0
2011-10-04 05:00:00,0.8941,93.0,11.67,60,0
2011-10-04 06:00:00,1.341,190.0,10.56,65,1
2011-10-04 07:00:00,0.447,115.0,11.67,64,25
2011-10-04 08:00:00,1.341,221.0,12.22,63,111
2011-10-04 09:00:00,1.341,250.0,13.89,61,261
2011-10-04 10:00:00,0.8941,275.0,16.11,55,518
2011-10-04 11:00:00,2.235,237.0,16.67,59,437
2011-10-04 12:00:00,2.235,215.0,17.78,57,501
2011-10-04 13:00:00,1.788,228.0,16.11,54,554
2011-10-04 14:00:00,1.341,254.0,15.0,63,145
2011-10-04 15:00:00,1.788,194.0,13.89,67,77
2011-10-04 16:00:00,1.341,229.0,14.44,67,80
2011-10-04 17:00:00,0.447,90.0,13.89,68,48
2011-10-04 18:00:00,0.8941,100.0,13.33,70,6
2011-10-04 19:00:00,1.341,93.0,12.78,71,0
2011-10-04 20:00:00,0.8941,146.0,12.78,73,0
2011-10-04 21:00:00,1.341,106.0,12.22,73,0
2011-10-04 22:00:00,1.341,98.0,12.78,74,0
2011-10-04 23:00:00,2.235,112.0,11.67,79,0
2011-10-05 00:00:00,1.788,89.0,10.56,94,0
2011-10-05 01:00:00,2.235,97.0,10.56,97,0
2011-10-05 02:00:00,2.682,122.0,10.0,97,0
2011-10-05 03:00:00,2.682,116.0,8.333,98,0
2011-10-05 04:00:00,3.576,95.0,8.333,98,0
2011-10-05 05:00:00,3.576,94.0,8.333,99,0
2011-10-05 06:00:00,2.235,147.0,8.889,99,0
2011-10-05 07:00:00,2.235,253.0,8.889,99,2
2011-10-05 08:00:00,0.8941,250.0,8.333,99,29
2011-10-05 09:00:00,0.8941,171.0,9.443999999999999,98,181
2011-10-05 10:00:00,1.341,198.0,8.333,98,86
2011-10-05 11:00:00,1.341,285.0,10.56,97,367
2011-10-05 12:00:00,2.235,317.0,9.443999999999999,86,449
2011-10-05 13:00:00,2.235,296.0,10.56,72,487
2011-10-05 14:00:00,1.341,277.0,13.89,80,507
2011-10-05 15:00:00,1.341,296.0,14.44,64,594
2011-10-05 16:00:00,2.235,248.0,8.333,68,98
2011-10-05 17:00:00,1.341,264.0,7.222,96,22
2011-10-05 18:00:00,0.447,226.0,6.667000000000001,95,4
2011-10-05 19:00:00,0.447,297.0,6.667000000000001,96,0
2011-10-05 20:00:00,1.341,29.0,5.0,97,0
2011-10-05 21:00:00,1.341,45.0,4.444,95,0
2011-10-05 22:00:00,1.788,92.0,4.444,98,0
2011-10-05 23:00:00,1.788,92.0,4.444,98,0
2011-10-06 00:00:00,1.341,87.0,4.444,99,0
2011-10-06 01:00:00,1.341,88.0,4.444,93,0
2011-10-06 02:00:00,0.8941,358.0,5.0,94,0
2011-10-06 03:00:00,0.447,71.0,5.0,95,0
2011-10-06 04:00:00,1.341,89.0,4.444,97,0
2011-10-06 05:00:00,1.341,91.0,5.0,98,0
2011-10-06 06:00:00,0.8941,80.0,4.444,98,0
2011-10-06 07:00:00,0.8941,97.0,5.0,97,21
2011-10-06 08:00:00,0.447,151.0,6.111000000000001,93,71
2011-10-06 09:00:00,1.341,92.0,7.222,91,183
2011-10-06 10:00:00,1.788,174.0,8.333,89,289
2011-10-06 11:00:00,0.8941,102.0,8.333,88,224
2011-10-06 12:00:00,1.788,77.0,7.222,90,216
