date_time,   Speed,  Direc ,   Temp , Humidty,   Rad. 
2003-10-01 00:00:00,2.682,217,17.22,48,0
2003-10-01 01:00:00,1.341,202,17.22,48,0
2003-10-01 02:00:00,0.447,122,16.67,44,0
2003-10-01 03:00:00,1.341,224,17.22,47,0
2003-10-01 04:00:00,1.341,174,17.22,46,0
2003-10-01 05:00:00,2.235,297,15.56,48,0
2003-10-01 06:00:00,2.235,326,15.0,50,1
2003-10-01 07:00:00,1.788,245,17.78,45,35
2003-10-01 08:00:00,1.341,260,19.44,40,108
2003-10-01 09:00:00,2.235,204,21.11,37,455
2003-10-01 10:00:00,-999.0,-999,-999.0,-999,-999
2003-10-01 11:00:00,2.682,238,22.78,37,725
2003-10-01 12:00:00,3.1289999999999996,237,23.33,35,783
2003-10-01 13:00:00,3.576,249,22.22,33,777
2003-10-01 14:00:00,4.023,241,22.22,35,179
2003-10-01 15:00:00,2.235,271,21.67,35,92
2003-10-01 16:00:00,1.788,287,20.0,37,128
2003-10-01 17:00:00,2.235,273,17.78,43,38
2003-10-01 18:00:00,1.341,340,15.56,49,9
2003-10-01 19:00:00,1.341,17,16.11,45,0
2003-10-01 20:00:00,1.341,2,15.0,47,0
2003-10-01 21:00:00,2.235,56,15.56,46,0
2003-10-01 22:00:00,1.788,317,15.0,51,0
2003-10-01 23:00:00,1.788,303,15.56,48,0
2003-10-02 00:00:00,2.235,33,15.56,46,0
2003-10-02 01:00:00,1.788,54,15.56,49,0
2003-10-02 02:00:00,1.788,51,15.0,48,0
2003-10-02 03:00:00,1.788,76,15.0,47,0
2003-10-02 04:00:00,2.235,69,15.0,47,0
2003-10-02 05:00:00,0.8941,59,13.89,51,0
2003-10-02 06:00:00,2.235,274,13.89,52,1
2003-10-02 07:00:00,2.235,276,14.44,51,31
2003-10-02 08:00:00,0.8941,292,16.67,46,128
2003-10-02 09:00:00,1.341,218,17.78,40,246
2003-10-02 10:00:00,2.235,209,17.78,42,429
2003-10-02 11:00:00,2.682,243,20.56,38,615
2003-10-02 12:00:00,2.682,257,20.56,36,760
2003-10-02 13:00:00,3.1289999999999996,247,20.0,37,615
2003-10-02 14:00:00,3.1289999999999996,247,20.0,37,331
2003-10-02 15:00:00,2.682,249,17.78,44,243
2003-10-02 16:00:00,2.235,269,15.56,52,85
2003-10-02 17:00:00,2.235,277,15.56,56,55
2003-10-02 18:00:00,2.235,342,13.33,62,7
2003-10-02 19:00:00,3.576,16,13.33,63,0
2003-10-02 20:00:00,3.576,29,14.44,59,0
2003-10-02 21:00:00,3.576,347,13.89,60,0
2003-10-02 22:00:00,1.341,314,13.33,61,0
2003-10-02 23:00:00,2.235,299,12.78,61,0
2003-10-03 00:00:00,2.235,307,12.22,67,0
2003-10-03 01:00:00,3.1289999999999996,307,13.33,61,0
2003-10-03 02:00:00,3.1289999999999996,308,12.22,64,0
2003-10-03 03:00:00,4.023,325,12.78,64,0
2003-10-03 04:00:00,1.788,314,13.33,59,0
2003-10-03 05:00:00,1.788,267,12.22,63,0
2003-10-03 06:00:00,0.8941,71,12.78,56,1
2003-10-03 07:00:00,2.682,172,12.78,61,29
2003-10-03 08:00:00,3.1289999999999996,152,16.11,54,103
2003-10-03 09:00:00,3.1289999999999996,179,17.78,48,448
2003-10-03 10:00:00,3.576,221,19.44,46,607
2003-10-03 11:00:00,2.682,192,20.0,41,718
2003-10-03 12:00:00,2.682,205,21.67,42,769
2003-10-03 13:00:00,3.576,243,20.56,42,751
2003-10-03 14:00:00,2.682,260,19.44,42,207
2003-10-03 15:00:00,2.235,272,20.0,41,92
2003-10-03 16:00:00,1.341,254,17.78,46,113
2003-10-03 17:00:00,1.341,292,16.67,50,41
2003-10-03 18:00:00,0.8941,296,15.0,53,10
2003-10-03 19:00:00,2.235,77,13.89,56,0
2003-10-03 20:00:00,3.1289999999999996,77,13.89,56,0
2003-10-03 21:00:00,3.1289999999999996,196,14.44,54,0
2003-10-03 22:00:00,4.47,186,13.89,55,0
2003-10-03 23:00:00,4.023,159,13.33,59,0
2003-10-04 00:00:00,5.364,136,13.33,61,0
2003-10-04 01:00:00,4.023,165,14.44,57,0
2003-10-04 02:00:00,4.47,167,14.44,55,0
2003-10-04 03:00:00,4.917,174,14.44,57,0
2003-10-04 04:00:00,4.917,202,13.89,58,0
2003-10-04 05:00:00,4.917,176,12.78,63,0
2003-10-04 06:00:00,4.47,165,12.78,63,1
2003-10-04 07:00:00,4.023,169,13.89,62,30
2003-10-04 08:00:00,3.576,179,16.67,54,117
2003-10-04 09:00:00,2.682,192,18.33,47,413
2003-10-04 10:00:00,3.1289999999999996,199,20.56,42,598
2003-10-04 11:00:00,2.682,225,21.11,38,713
2003-10-04 12:00:00,2.682,213,21.67,40,761
2003-10-04 13:00:00,3.1289999999999996,253,23.33,34,750
2003-10-04 14:00:00,3.576,229,21.11,38,284
2003-10-04 15:00:00,2.682,244,20.56,40,104
2003-10-04 16:00:00,2.235,274,19.44,45,139
2003-10-04 17:00:00,1.788,275,17.22,49,47
2003-10-04 18:00:00,1.341,348,15.56,51,11
2003-10-04 19:00:00,2.235,49,15.56,53,0
2003-10-04 20:00:00,1.341,107,15.56,51,0
2003-10-04 21:00:00,1.788,202,16.11,48,0
2003-10-04 22:00:00,1.341,229,15.56,53,0
2003-10-04 23:00:00,2.682,128,14.44,54,0
2003-10-05 00:00:00,1.788,202,14.44,56,0
2003-10-05 01:00:00,2.235,132,13.89,55,0
2003-10-05 02:00:00,3.576,150,13.89,55,0
2003-10-05 03:00:00,3.576,160,13.89,56,0
2003-10-05 04:00:00,3.1289999999999996,164,13.33,56,0
2003-10-05 05:00:00,3.1289999999999996,161,13.33,57,0
2003-10-05 06:00:00,3.1289999999999996,158,13.33,57,1
2003-10-05 07:00:00,3.1289999999999996,141,15.56,55,35
2003-10-05 08:00:00,2.682,171,17.78,45,139
2003-10-05 09:00:00,1.788,218,20.56,40,458
2003-10-05 10:00:00,2.235,181,21.11,37,484
2003-10-05 11:00:00,2.682,240,21.67,36,705
2003-10-05 12:00:00,2.682,244,23.33,33,750
2003-10-05 13:00:00,3.576,247,22.22,32,744
2003-10-05 14:00:00,3.1289999999999996,244,22.22,35,292
2003-10-05 15:00:00,2.235,285,21.67,35,75
2003-10-05 16:00:00,2.235,290,19.44,41,132
2003-10-05 17:00:00,2.682,315,17.22,47,57
2003-10-05 18:00:00,3.1289999999999996,7,17.22,47,10
2003-10-05 19:00:00,3.576,0,16.67,48,0
2003-10-05 20:00:00,4.023,352,17.22,46,0
2003-10-05 21:00:00,2.235,308,15.56,43,0
2003-10-05 22:00:00,2.682,326,15.56,45,0
2003-10-05 23:00:00,2.682,72,17.22,40,0
2003-10-06 00:00:00,2.682,326,15.56,43,0
2003-10-06 01:00:00,1.788,30,16.67,40,0
2003-10-06 02:00:00,2.682,309,15.56,43,0
2003-10-06 03:00:00,2.682,327,16.67,42,0
2003-10-06 04:00:00,1.788,327,16.67,39,0
2003-10-06 05:00:00,1.341,87,17.22,39,0
2003-10-06 06:00:00,1.788,165,17.78,37,1
2003-10-06 07:00:00,2.235,185,18.33,36,27
2003-10-06 08:00:00,1.341,183,20.0,34,126
2003-10-06 09:00:00,1.341,244,22.78,34,429
2003-10-06 10:00:00,2.682,202,22.78,31,590
2003-10-06 11:00:00,3.576,206,23.89,32,700
2003-10-06 12:00:00,3.1289999999999996,251,23.33,31,754
2003-10-06 13:00:00,-999.0,-999,-999.0,-999,-999
2003-10-06 14:00:00,2.682,277,23.33,29,283
2003-10-06 15:00:00,3.1289999999999996,305,23.33,30,73
2003-10-06 16:00:00,2.235,326,20.56,39,103
2003-10-06 17:00:00,1.788,303,19.44,40,39
2003-10-06 18:00:00,3.1289999999999996,310,17.78,43,7
2003-10-06 19:00:00,3.1289999999999996,20,18.33,42,0
2003-10-06 20:00:00,2.682,13,17.78,43,0
2003-10-06 21:00:00,1.788,38,18.33,41,0
2003-10-06 22:00:00,1.341,238,18.33,40,0
2003-10-06 23:00:00,2.235,98,17.22,43,0
2003-10-07 00:00:00,0.8941,142,17.78,41,0
2003-10-07 01:00:00,1.788,248,18.33,40,0
2003-10-07 02:00:00,1.788,176,18.33,40,0
2003-10-07 03:00:00,3.1289999999999996,187,17.22,42,0
2003-10-07 04:00:00,2.682,187,17.22,42,0
2003-10-07 05:00:00,3.576,165,16.11,43,0
2003-10-07 06:00:00,3.1289999999999996,173,16.67,42,1
2003-10-07 07:00:00,2.682,203,17.78,38,23
2003-10-07 08:00:00,2.235,194,18.89,36,109
2003-10-07 09:00:00,2.235,177,21.67,31,407
2003-10-07 10:00:00,2.235,189,23.33,32,596
2003-10-07 11:00:00,2.235,226,23.89,30,704
2003-10-07 12:00:00,3.1289999999999996,234,23.89,29,758
2003-10-07 13:00:00,3.1289999999999996,247,23.89,26,751
2003-10-07 14:00:00,3.1289999999999996,247,23.33,30,275
2003-10-07 15:00:00,3.576,249,22.78,30,48
2003-10-07 16:00:00,1.788,253,21.67,31,90
2003-10-07 17:00:00,1.788,285,19.44,37,35
2003-10-07 18:00:00,1.788,53,17.78,39,6
2003-10-07 19:00:00,3.1289999999999996,58,16.11,41,0
2003-10-07 20:00:00,2.235,130,17.22,39,0
2003-10-07 21:00:00,3.576,189,17.22,40,0
2003-10-07 22:00:00,3.576,176,17.22,40,0
2003-10-07 23:00:00,4.023,192,17.22,41,0
2003-10-08 00:00:00,4.023,174,16.11,44,0
