date_time,   Speed,  Direc ,   Temp , Humidty
2006-10-01 00:00:00,0.447,230,7.222,30
2006-10-01 01:00:00,1.341,231,8.333,28
2006-10-01 02:00:00,1.788,168,7.222,40
2006-10-01 03:00:00,0.447,8,5.0,46
2006-10-01 04:00:00,0.447,6,3.889,44
2006-10-01 05:00:00,0.447,12,1.6669999999999998,45
2006-10-01 06:00:00,0.8941,27,1.111,47
2006-10-01 07:00:00,0.447,340,3.889,46
2006-10-01 08:00:00,0.447,264,9.443999999999999,32
2006-10-01 09:00:00,1.788,207,13.89,26
2006-10-01 10:00:00,2.682,202,13.33,29
2006-10-01 11:00:00,2.682,223,12.78,33
2006-10-01 12:00:00,3.1289999999999996,206,10.56,38
2006-10-01 13:00:00,2.682,201,8.333,34
2006-10-01 14:00:00,0.8941,223,5.556,66
2006-10-01 15:00:00,0.0,267,5.0,80
2006-10-01 16:00:00,0.447,214,5.0,84
2006-10-01 17:00:00,0.8941,195,3.889,90
2006-10-01 18:00:00,0.0,208,3.889,93
2006-10-01 19:00:00,0.0,190,3.333,94
2006-10-01 20:00:00,0.0,185,3.889,95
2006-10-01 21:00:00,0.8941,213,3.889,96
2006-10-01 22:00:00,0.447,216,1.6669999999999998,93
2006-10-01 23:00:00,0.447,322,1.6669999999999998,94
2006-10-02 00:00:00,0.0,357,2.222,95
2006-10-02 01:00:00,0.0,1,2.222,95
2006-10-02 02:00:00,0.0,354,2.222,95
2006-10-02 03:00:00,0.0,10,2.222,94
2006-10-02 04:00:00,0.0,172,2.222,95
2006-10-02 05:00:00,0.0,313,2.222,96
2006-10-02 06:00:00,0.447,296,2.222,95
2006-10-02 07:00:00,0.0,251,2.778,94
2006-10-02 08:00:00,0.447,212,3.333,89
2006-10-02 09:00:00,0.447,225,5.0,86
2006-10-02 10:00:00,1.341,234,7.778,74
2006-10-02 11:00:00,2.235,195,10.56,59
2006-10-02 12:00:00,2.235,199,11.11,52
2006-10-02 13:00:00,2.235,181,11.11,48
2006-10-02 14:00:00,1.788,199,11.11,47
2006-10-02 15:00:00,1.788,200,11.11,44
2006-10-02 16:00:00,2.235,210,11.11,41
2006-10-02 17:00:00,0.8941,230,7.222,50
2006-10-02 18:00:00,0.0,334,3.333,68
2006-10-02 19:00:00,0.447,25,1.6669999999999998,78
2006-10-02 20:00:00,0.447,27,0.0,80
2006-10-02 21:00:00,0.8941,26,-1.666,82
2006-10-02 22:00:00,0.447,33,-2.7769999999999997,81
2006-10-02 23:00:00,0.447,34,-3.332,81
2006-10-03 00:00:00,0.447,36,-3.332,76
2006-10-03 01:00:00,0.447,40,-3.888,74
2006-10-03 02:00:00,0.8941,36,-3.888,73
2006-10-03 03:00:00,0.0,35,-3.888,71
2006-10-03 04:00:00,0.0,28,-4.4430000000000005,71
2006-10-03 05:00:00,0.0,35,-4.4430000000000005,66
2006-10-03 06:00:00,0.0,36,-4.4430000000000005,62
2006-10-03 07:00:00,0.8941,7,0.5556,48
2006-10-03 08:00:00,0.8941,75,10.56,13
2006-10-03 09:00:00,1.341,184,12.78,8
2006-10-03 10:00:00,1.788,135,13.89,10
2006-10-03 11:00:00,3.1289999999999996,195,14.44,12
2006-10-03 12:00:00,3.1289999999999996,184,13.33,11
2006-10-03 13:00:00,3.1289999999999996,202,13.33,16
2006-10-03 14:00:00,3.1289999999999996,196,13.33,20
2006-10-03 15:00:00,1.788,193,13.33,17
