date_time,   Speed,  Direc ,   Temp , Humidty
2010-10-01 00:00:00,-999.0,-999,-999.0,-999
2010-10-01 01:00:00,-999.0,-999,-999.0,-999
2010-10-01 02:00:00,-999.0,-999,-999.0,-999
2010-10-01 03:00:00,-999.0,-999,-999.0,-999
2010-10-01 04:00:00,-999.0,-999,-999.0,-999
2010-10-01 05:00:00,-999.0,-999,-999.0,-999
2010-10-01 06:00:00,-999.0,-999,-999.0,-999
2010-10-01 07:00:00,-999.0,-999,-999.0,-999
2010-10-01 08:00:00,-999.0,-999,-999.0,-999
2010-10-01 09:00:00,-999.0,-999,-999.0,-999
2010-10-01 10:00:00,-999.0,-999,-999.0,-999
2010-10-01 11:00:00,-999.0,-999,-999.0,-999
2010-10-01 12:00:00,-999.0,-999,-999.0,-999
2010-10-01 13:00:00,-999.0,-999,-999.0,-999
2010-10-01 14:00:00,-999.0,-999,-999.0,-999
2010-10-01 15:00:00,-999.0,-999,-999.0,-999
2010-10-01 16:00:00,0.447,238,11.67,64
2010-10-01 17:00:00,0.0,216,10.0,73
2010-10-01 18:00:00,0.0,1,8.333,77
2010-10-01 19:00:00,0.0,16,8.333,81
2010-10-01 20:00:00,0.0,33,8.333,85
2010-10-01 21:00:00,0.447,8,8.333,98
2010-10-01 22:00:00,0.447,13,7.222,99
2010-10-01 23:00:00,0.0,352,5.556,100
2010-10-02 00:00:00,0.0,36,4.444,100
2010-10-02 01:00:00,0.447,44,3.333,100
2010-10-02 02:00:00,0.0,30,2.778,100
2010-10-02 03:00:00,0.0,31,2.222,100
2010-10-02 04:00:00,0.447,18,2.222,100
2010-10-02 05:00:00,0.0,42,1.111,100
2010-10-02 06:00:00,0.447,31,1.6669999999999998,100
2010-10-02 07:00:00,0.0,12,3.889,100
2010-10-02 08:00:00,0.0,27,8.889,87
2010-10-02 09:00:00,0.8941,179,16.67,44
2010-10-02 10:00:00,1.341,225,16.11,46
2010-10-02 11:00:00,0.8941,218,16.11,44
2010-10-02 12:00:00,0.447,231,13.89,60
2010-10-02 13:00:00,0.8941,232,13.89,55
2010-10-02 14:00:00,1.341,196,12.22,68
2010-10-02 15:00:00,0.8941,173,7.222,91
2010-10-02 16:00:00,0.0,51,7.222,98
2010-10-02 17:00:00,0.0,289,7.222,99
2010-10-02 18:00:00,0.0,26,6.111000000000001,100
2010-10-02 19:00:00,0.0,26,5.556,100
2010-10-02 20:00:00,0.0,36,4.444,100
2010-10-02 21:00:00,0.447,35,5.0,100
2010-10-02 22:00:00,0.0,29,5.556,100
2010-10-02 23:00:00,0.0,21,5.0,100
2010-10-03 00:00:00,0.0,16,5.0,100
2010-10-03 01:00:00,0.0,28,5.0,100
2010-10-03 02:00:00,0.0,5,5.0,100
2010-10-03 03:00:00,0.0,313,5.0,100
2010-10-03 04:00:00,0.0,14,5.0,100
2010-10-03 05:00:00,0.0,25,5.0,100
2010-10-03 06:00:00,0.0,6,4.444,100
2010-10-03 07:00:00,0.0,82,5.556,100
2010-10-03 08:00:00,0.0,274,6.111000000000001,100
2010-10-03 09:00:00,0.0,245,6.667000000000001,95
2010-10-03 10:00:00,0.0,245,6.111000000000001,96
2010-10-03 11:00:00,0.0,309,6.667000000000001,93
2010-10-03 12:00:00,0.0,271,5.556,93
2010-10-03 13:00:00,0.447,157,7.778,91
2010-10-03 14:00:00,0.0,133,6.667000000000001,93
2010-10-03 15:00:00,0.8941,195,8.333,86
2010-10-03 16:00:00,0.447,208,9.443999999999999,84
2010-10-03 17:00:00,0.447,213,6.667000000000001,96
2010-10-03 18:00:00,0.0,295,5.556,96
2010-10-03 19:00:00,0.0,316,5.0,100
2010-10-03 20:00:00,0.0,13,4.444,100
2010-10-03 21:00:00,0.0,349,3.889,100
2010-10-03 22:00:00,0.447,20,2.778,100
2010-10-03 23:00:00,0.447,33,2.222,100
2010-10-04 00:00:00,0.447,23,2.222,100
2010-10-04 01:00:00,0.447,76,2.222,99
2010-10-04 02:00:00,0.8941,25,0.5556,100
2010-10-04 03:00:00,0.447,2,0.5556,100
2010-10-04 04:00:00,0.447,356,0.5556,100
2010-10-04 05:00:00,0.0,352,0.5556,100
2010-10-04 06:00:00,0.0,322,0.5556,100
2010-10-04 07:00:00,0.0,277,0.0,100
2010-10-04 08:00:00,0.0,9,0.5556,100
2010-10-04 09:00:00,0.0,284,1.6669999999999998,100
2010-10-04 10:00:00,0.0,173,2.778,97
2010-10-04 11:00:00,0.0,31,1.6669999999999998,100
2010-10-04 12:00:00,0.447,122,1.111,96
2010-10-04 13:00:00,0.8941,111,0.0,99
2010-10-04 14:00:00,1.788,203,0.0,98
2010-10-04 15:00:00,0.0,229,0.0,99
2010-10-04 16:00:00,-999.0,-999,-999.0,-999
2010-10-04 17:00:00,-999.0,-999,-999.0,-999
2010-10-04 18:00:00,-999.0,-999,-999.0,-999
2010-10-04 19:00:00,-999.0,-999,-999.0,-999
2010-10-04 20:00:00,-999.0,-999,-999.0,-999
2010-10-04 21:00:00,-999.0,-999,-999.0,-999
2010-10-04 22:00:00,-999.0,-999,-999.0,-999
2010-10-04 23:00:00,-999.0,-999,-999.0,-999
2010-10-05 00:00:00,-999.0,-999,-999.0,-999
2010-10-05 01:00:00,0.0,13,-1.11,100
2010-10-05 02:00:00,0.0,13,-1.11,100
2010-10-05 03:00:00,0.0,13,-1.11,100
2010-10-05 04:00:00,0.0,13,-1.11,100
2010-10-05 05:00:00,0.0,13,-1.666,100
2010-10-05 06:00:00,0.0,259,-1.666,97
2010-10-05 07:00:00,0.0,344,0.0,92
2010-10-05 08:00:00,1.788,23,0.5556,86
2010-10-05 09:00:00,1.341,32,1.111,86
2010-10-05 10:00:00,1.788,35,2.778,76
2010-10-05 11:00:00,1.788,39,3.333,74
2010-10-05 12:00:00,2.682,32,6.111000000000001,60
2010-10-05 13:00:00,2.235,41,5.0,63
2010-10-05 14:00:00,0.447,79,0.5556,81
2010-10-05 15:00:00,1.341,40,2.778,74
2010-10-05 16:00:00,0.447,7,2.222,75
2010-10-05 17:00:00,1.341,35,0.0,83
2010-10-05 18:00:00,2.235,33,-0.5555,83
2010-10-05 19:00:00,0.8941,349,-1.666,92
2010-10-05 20:00:00,1.788,28,-1.666,84
2010-10-05 21:00:00,0.447,30,-2.221,92
2010-10-05 22:00:00,0.0,11,-2.7769999999999997,96
2010-10-05 23:00:00,0.447,12,-1.666,97
2010-10-06 00:00:00,2.682,29,-2.221,93
2010-10-06 01:00:00,2.235,34,-1.666,80
2010-10-06 02:00:00,0.447,19,-2.7769999999999997,82
2010-10-06 03:00:00,0.8941,48,-2.7769999999999997,80
2010-10-06 04:00:00,0.447,256,-3.888,94
2010-10-06 05:00:00,0.0,28,-4.4430000000000005,94
2010-10-06 06:00:00,0.0,37,-3.888,96
2010-10-06 07:00:00,0.447,12,-3.332,94
2010-10-06 08:00:00,0.447,51,3.333,63
2010-10-06 09:00:00,2.235,41,5.0,52
2010-10-06 10:00:00,2.682,49,5.0,47
2010-10-06 11:00:00,1.788,53,2.222,60
