date_time,   Speed,  Direc ,   Temp , Humidty
2004-10-01 00:00:00,0.447,26,-2.221,90
2004-10-01 01:00:00,0.0,350,-2.7769999999999997,90
2004-10-01 02:00:00,0.0,349,-2.221,90
2004-10-01 03:00:00,0.8941,7,-2.221,89
2004-10-01 04:00:00,0.8941,18,-2.7769999999999997,89
2004-10-01 05:00:00,0.447,24,-3.332,89
2004-10-01 06:00:00,0.8941,10,-2.7769999999999997,88
2004-10-01 07:00:00,0.447,28,-1.11,88
2004-10-01 08:00:00,0.447,64,6.111000000000001,71
2004-10-01 09:00:00,0.8941,101,12.22,31
2004-10-01 10:00:00,1.788,31,12.78,26
2004-10-01 11:00:00,2.235,61,14.44,24
2004-10-01 12:00:00,1.788,51,13.33,27
2004-10-01 13:00:00,1.341,237,15.0,26
2004-10-01 14:00:00,0.8941,240,10.56,38
2004-10-01 15:00:00,1.341,199,10.56,40
2004-10-01 16:00:00,1.788,198,11.11,40
2004-10-01 17:00:00,0.0,128,7.222,50
2004-10-01 18:00:00,0.0,332,3.889,65
2004-10-01 19:00:00,0.0,357,3.889,66
2004-10-01 20:00:00,0.0,358,1.6669999999999998,78
2004-10-01 21:00:00,0.447,24,0.0,81
2004-10-01 22:00:00,0.447,13,-0.5555,83
2004-10-01 23:00:00,0.8941,20,-1.11,84
2004-10-02 00:00:00,0.447,26,-1.11,85
2004-10-02 01:00:00,0.0,20,0.0,83
2004-10-02 02:00:00,0.0,20,1.111,79
2004-10-02 03:00:00,0.0,34,0.5556,80
2004-10-02 04:00:00,0.447,28,1.111,78
2004-10-02 05:00:00,0.0,31,0.5556,79
2004-10-02 06:00:00,0.447,20,1.111,78
2004-10-02 07:00:00,0.0,31,3.889,71
2004-10-02 08:00:00,1.341,186,10.56,39
2004-10-02 09:00:00,0.8941,172,9.443999999999999,40
2004-10-02 10:00:00,0.0,278,7.778,65
2004-10-02 11:00:00,1.341,197,9.443999999999999,46
2004-10-02 12:00:00,3.1289999999999996,200,13.33,36
2004-10-02 13:00:00,0.8941,210,11.11,40
2004-10-02 14:00:00,1.341,230,12.78,37
2004-10-02 15:00:00,1.341,217,9.443999999999999,41
2004-10-02 16:00:00,1.341,225,10.56,44
2004-10-02 17:00:00,0.8941,210,6.667000000000001,56
2004-10-02 18:00:00,0.0,336,4.444,65
2004-10-02 19:00:00,0.0,355,4.444,67
2004-10-02 20:00:00,0.447,351,3.889,82
2004-10-02 21:00:00,0.447,23,1.6669999999999998,84
2004-10-02 22:00:00,0.8941,35,0.0,86
2004-10-02 23:00:00,0.8941,22,-0.5555,89
2004-10-03 00:00:00,0.447,33,-1.666,88
2004-10-03 01:00:00,0.8941,24,-2.221,88
2004-10-03 02:00:00,1.341,27,-2.221,87
2004-10-03 03:00:00,0.8941,32,-2.7769999999999997,87
2004-10-03 04:00:00,0.8941,36,-3.332,86
2004-10-03 05:00:00,0.8941,44,-3.332,87
2004-10-03 06:00:00,0.8941,37,-3.332,84
2004-10-03 07:00:00,0.8941,19,-1.11,77
2004-10-03 08:00:00,0.0,104,10.0,35
2004-10-03 09:00:00,1.341,158,12.78,25
2004-10-03 10:00:00,1.788,64,13.33,21
2004-10-03 11:00:00,1.788,34,15.0,20
2004-10-03 12:00:00,2.235,163,16.11,16
2004-10-03 13:00:00,1.788,147,17.78,13
2004-10-03 14:00:00,1.788,151,16.67,17
2004-10-03 15:00:00,1.341,229,12.78,23
2004-10-03 16:00:00,1.341,215,12.22,29
2004-10-03 17:00:00,0.8941,223,10.0,36
2004-10-03 18:00:00,0.447,343,6.667000000000001,45
2004-10-03 19:00:00,0.447,24,3.333,53
2004-10-03 20:00:00,0.8941,18,1.6669999999999998,60
2004-10-03 21:00:00,0.447,28,-0.5555,65
2004-10-03 22:00:00,0.8941,22,-1.11,69
2004-10-03 23:00:00,0.447,30,-1.666,72
2004-10-04 00:00:00,0.447,29,-1.666,74
2004-10-04 01:00:00,0.447,32,-1.11,76
2004-10-04 02:00:00,0.447,25,-1.666,78
2004-10-04 03:00:00,0.8941,24,-2.221,80
2004-10-04 04:00:00,0.447,29,-2.7769999999999997,81
2004-10-04 05:00:00,0.8941,35,-2.7769999999999997,82
2004-10-04 06:00:00,0.8941,29,-2.221,82
2004-10-04 07:00:00,0.447,28,1.111,74
2004-10-04 08:00:00,0.8941,143,11.11,38
2004-10-04 09:00:00,0.447,198,11.11,29
2004-10-04 10:00:00,-999.0,-999,-999.0,-999
2004-10-04 11:00:00,-999.0,-999,-999.0,-999
2004-10-04 12:00:00,-999.0,-999,-999.0,-999
2004-10-04 13:00:00,1.788,76,14.44,23
2004-10-04 14:00:00,0.447,164,10.0,27
2004-10-04 15:00:00,1.788,206,13.33,26
2004-10-04 16:00:00,1.341,226,12.78,28
2004-10-04 17:00:00,0.8941,217,7.222,44
2004-10-04 18:00:00,0.0,59,3.333,54
2004-10-04 19:00:00,0.8941,24,1.111,60
2004-10-04 20:00:00,0.447,15,-0.5555,63
2004-10-04 21:00:00,0.447,36,-1.666,68
2004-10-04 22:00:00,0.447,35,-2.221,68
2004-10-04 23:00:00,0.447,36,-2.7769999999999997,69
2004-10-05 00:00:00,0.8941,36,-3.332,70
2004-10-05 01:00:00,0.8941,24,-3.332,69
2004-10-05 02:00:00,0.8941,17,-3.332,70
2004-10-05 03:00:00,0.8941,21,-3.332,70
2004-10-05 04:00:00,1.341,23,-3.332,70
2004-10-05 05:00:00,0.8941,15,-3.332,71
2004-10-05 06:00:00,1.341,19,-3.332,69
2004-10-05 07:00:00,0.8941,39,-0.5555,65
2004-10-05 08:00:00,0.8941,90,10.0,35
2004-10-05 09:00:00,1.788,65,13.33,23
2004-10-05 10:00:00,1.788,62,15.0,18
2004-10-05 11:00:00,1.788,76,16.67,15
2004-10-05 12:00:00,1.788,178,16.67,13
2004-10-05 13:00:00,1.788,221,17.78,12
2004-10-05 14:00:00,2.682,208,16.67,14
2004-10-05 15:00:00,2.682,221,15.56,20
2004-10-05 16:00:00,1.788,204,13.89,24
2004-10-05 17:00:00,0.8941,237,10.0,34
2004-10-05 18:00:00,0.447,345,6.111000000000001,41
2004-10-05 19:00:00,0.447,27,3.333,48
2004-10-05 20:00:00,0.447,28,1.111,54
2004-10-05 21:00:00,0.8941,22,0.0,57
2004-10-05 22:00:00,0.8941,34,-1.666,62
2004-10-05 23:00:00,1.341,24,-1.666,57
2004-10-06 00:00:00,0.8941,24,-1.666,55
2004-10-06 01:00:00,1.341,8,-1.11,54
2004-10-06 02:00:00,1.341,23,-1.666,56
2004-10-06 03:00:00,1.341,29,-2.7769999999999997,60
2004-10-06 04:00:00,1.341,28,-2.221,58
2004-10-06 05:00:00,1.341,33,-2.7769999999999997,61
2004-10-06 06:00:00,1.341,15,-2.7769999999999997,61
2004-10-06 07:00:00,0.8941,28,0.0,56
2004-10-06 08:00:00,0.0,67,12.22,29
2004-10-06 09:00:00,0.8941,244,16.11,18
2004-10-06 10:00:00,1.341,228,17.22,14
2004-10-06 11:00:00,2.235,214,17.22,15
2004-10-06 12:00:00,1.788,228,16.67,17
2004-10-06 13:00:00,2.235,225,17.22,17
2004-10-06 14:00:00,2.235,221,16.67,19
2004-10-06 15:00:00,2.235,209,16.11,20
2004-10-06 16:00:00,1.341,214,15.0,24
2004-10-06 17:00:00,0.8941,226,10.56,34
2004-10-06 18:00:00,0.0,335,6.111000000000001,44
2004-10-06 19:00:00,0.447,34,3.333,51
2004-10-06 20:00:00,0.447,26,1.6669999999999998,57
2004-10-06 21:00:00,0.447,25,0.0,63
2004-10-06 22:00:00,0.447,28,-1.11,69
2004-10-06 23:00:00,0.447,31,-1.666,72
2004-10-07 00:00:00,0.447,24,-2.221,74
2004-10-07 01:00:00,0.447,27,-2.7769999999999997,75
2004-10-07 02:00:00,0.447,34,-3.888,74
2004-10-07 03:00:00,0.447,29,-3.888,69
2004-10-07 04:00:00,0.447,30,-4.4430000000000005,63
2004-10-07 05:00:00,0.8941,29,-3.888,53
2004-10-07 06:00:00,1.341,25,-3.888,44
2004-10-07 07:00:00,0.8941,24,-2.221,43
2004-10-07 08:00:00,0.0,14,8.889,32
2004-10-07 09:00:00,0.8941,59,15.56,14
2004-10-07 10:00:00,1.341,212,17.22,10
2004-10-07 11:00:00,2.235,179,18.33,8
2004-10-07 12:00:00,2.235,233,19.44,8
2004-10-07 13:00:00,2.235,203,18.33,10
2004-10-07 14:00:00,1.788,215,18.89,13
2004-10-07 15:00:00,1.788,218,17.78,17
2004-10-07 16:00:00,1.341,220,16.11,21
2004-10-07 17:00:00,0.447,220,11.11,30
2004-10-07 18:00:00,0.0,336,6.111000000000001,37
2004-10-07 19:00:00,0.447,21,3.333,43
2004-10-07 20:00:00,0.447,34,1.6669999999999998,47
2004-10-07 21:00:00,1.341,18,1.6669999999999998,43
2004-10-07 22:00:00,1.341,33,0.5556,43
2004-10-07 23:00:00,1.341,34,0.0,45
2004-10-08 00:00:00,1.341,24,0.5556,43
2004-10-08 01:00:00,0.8941,33,-1.11,49
2004-10-08 02:00:00,0.8941,30,-1.666,53
2004-10-08 03:00:00,0.8941,28,-2.7769999999999997,57
2004-10-08 04:00:00,0.8941,32,-3.332,59
2004-10-08 05:00:00,0.8941,32,-3.888,57
2004-10-08 06:00:00,0.8941,30,-3.332,55
2004-10-08 07:00:00,0.8941,38,-0.5555,43
2004-10-08 08:00:00,0.8941,37,7.222,36
2004-10-08 09:00:00,0.8941,179,15.56,8
2004-10-08 10:00:00,1.788,168,16.11,11
2004-10-08 11:00:00,3.1289999999999996,179,17.78,9
2004-10-08 12:00:00,2.682,183,17.22,9
2004-10-08 13:00:00,2.682,209,18.33,10
2004-10-08 14:00:00,2.682,188,17.78,11
2004-10-08 15:00:00,3.1289999999999996,191,16.11,11
2004-10-08 16:00:00,3.576,185,13.89,11
2004-10-08 17:00:00,3.1289999999999996,198,11.11,10
2004-10-08 18:00:00,3.1289999999999996,203,10.0,9
2004-10-08 19:00:00,2.235,195,8.889,12
2004-10-08 20:00:00,2.235,226,8.333,16
2004-10-08 21:00:00,1.788,221,7.778,16
2004-10-08 22:00:00,1.341,232,6.667000000000001,18
2004-10-08 23:00:00,1.341,239,5.0,30
2004-10-09 00:00:00,1.341,238,4.444,28
2004-10-09 01:00:00,1.788,223,4.444,34
2004-10-09 02:00:00,1.788,226,5.0,40
2004-10-09 03:00:00,1.788,219,5.0,25
2004-10-09 04:00:00,0.8941,264,2.222,37
2004-10-09 05:00:00,0.447,318,0.5556,41
2004-10-09 06:00:00,0.447,281,0.0,49
2004-10-09 07:00:00,0.8941,252,4.444,40
2004-10-09 08:00:00,1.341,216,9.443999999999999,30
2004-10-09 09:00:00,1.788,229,11.11,26
2004-10-09 10:00:00,1.788,213,9.443999999999999,31
2004-10-09 11:00:00,2.682,208,10.56,30
2004-10-09 12:00:00,2.682,203,11.11,30
2004-10-09 13:00:00,2.235,197,10.56,34
2004-10-09 14:00:00,1.788,236,10.0,36
2004-10-09 15:00:00,0.8941,203,7.778,47
2004-10-09 16:00:00,1.341,211,6.111000000000001,50
2004-10-09 17:00:00,0.447,211,3.333,63
2004-10-09 18:00:00,0.0,357,0.5556,68
2004-10-09 19:00:00,0.0,18,1.111,63
2004-10-09 20:00:00,0.447,16,-0.5555,70
2004-10-09 21:00:00,0.8941,30,2.222,59
2004-10-09 22:00:00,1.788,23,2.222,58
2004-10-09 23:00:00,2.235,24,2.222,58
2004-10-10 00:00:00,2.682,33,1.6669999999999998,51
2004-10-10 01:00:00,2.235,45,1.6669999999999998,49
2004-10-10 02:00:00,2.235,37,1.111,48
2004-10-10 03:00:00,1.788,56,0.5556,47
2004-10-10 04:00:00,2.235,44,0.0,47
2004-10-10 05:00:00,2.235,39,0.0,48
2004-10-10 06:00:00,2.235,42,-0.5555,49
2004-10-10 07:00:00,3.1289999999999996,38,1.111,46
2004-10-10 08:00:00,4.023,30,3.889,39
2004-10-10 09:00:00,3.576,26,6.111000000000001,34
2004-10-10 10:00:00,3.1289999999999996,43,7.778,31
2004-10-10 11:00:00,3.1289999999999996,35,9.443999999999999,28
2004-10-10 12:00:00,2.235,45,10.0,24
2004-10-10 13:00:00,2.235,68,11.11,23
2004-10-10 14:00:00,3.1289999999999996,30,10.0,25
2004-10-10 15:00:00,1.788,19,10.56,24
2004-10-10 16:00:00,2.682,30,8.333,27
2004-10-10 17:00:00,2.682,29,4.444,34
2004-10-10 18:00:00,2.682,50,2.222,39
2004-10-10 19:00:00,2.235,42,1.6669999999999998,39
2004-10-10 20:00:00,2.235,34,1.111,40
2004-10-10 21:00:00,1.341,39,1.111,39
2004-10-10 22:00:00,3.1289999999999996,35,1.6669999999999998,39
2004-10-10 23:00:00,2.682,33,0.5556,39
2004-10-11 00:00:00,1.341,34,-1.666,46
2004-10-11 01:00:00,0.8941,38,-3.332,51
2004-10-11 02:00:00,1.341,23,-2.7769999999999997,49
2004-10-11 03:00:00,1.341,29,-3.332,50
2004-10-11 04:00:00,1.788,41,-2.7769999999999997,48
2004-10-11 05:00:00,2.682,49,-1.666,40
2004-10-11 06:00:00,2.235,38,-1.666,36
2004-10-11 07:00:00,4.47,32,0.0,30
2004-10-11 08:00:00,3.576,38,3.333,22
2004-10-11 09:00:00,3.576,36,5.556,11
2004-10-11 10:00:00,4.023,35,6.667000000000001,13
2004-10-11 11:00:00,3.1289999999999996,41,7.778,11
2004-10-11 12:00:00,4.023,37,7.778,8
2004-10-11 13:00:00,4.47,47,8.333,8
2004-10-11 14:00:00,3.576,32,8.333,8
2004-10-11 15:00:00,4.023,43,8.333,9
2004-10-11 16:00:00,2.682,19,7.222,12
2004-10-11 17:00:00,1.788,44,4.444,20
